股票名稱,持股(千股),比例,增減,ETF_Id
台積電,"234,040.00",57.81,+1.29%,0050
鴻海,"114,005.00",4.82,-0.60%,0050
聯發科,"14,456.00",4.70,+0.32%,0050
台達電,"21,027.00",2.08,+0.15%,0050
廣達,"26,537.00",1.75,-0.11%,0050
富邦金,"79,041.00",1.64,-0.04%,0050
中信金,"159,167.00",1.43,-0.01%,0050
國泰金,"89,208.00",1.40,-0.02%,0050
日月光投控,"31,432.00",1.17,-0.04%,0050
聯電,"114,235.00",1.13,-0.07%,0050
中華電,"37,001.00",1.05,-0.05%,0050
華碩,"7,206.00",1.02,+0.01%,0050
兆豐金,"114,705.00",1.02,-0.08%,0050
玉山金,"146,953.00",0.91,-0.05%,0050
統一,"46,802.00",0.87,-0.08%,0050
智邦,"4,898.00",0.87,+0.05%,0050
元大金,"111,362.00",0.87,-0.10%,0050
第一金,"102,779.00",0.64,-0.07%,0050
聯詠,"5,548.00",0.64,-0.01%,0050
緯創,"26,363.00",0.63,-0.09%,0050
瑞昱,"4,597.00",0.60,+0.07%,0050
凱基金,"151,816.00",0.60,-0.04%,0050
永豐金,"114,028.00",0.60,-0.04%,0050
緯穎,997.00,0.60,+0.21%,0050
大立光,927.00,0.57,-0.01%,0050
國巨,"4,505.00",0.56,0.00%,0050
世芯-KY,743.00,0.56,+0.16%,0050
合庫金,"98,503.00",0.55,-0.09%,0050
華南金,"88,206.00",0.53,-0.10%,0050
長榮,"9,865.00",0.51,-0.01%,0050
中鋼,"110,739.00",0.50,-0.06%,0050
台泥,"64,526.00",0.47,-0.05%,0050
台新金,"115,054.00",0.46,-0.03%,0050
和碩,"21,784.00",0.46,-0.03%,0050
和泰車,"3,164.00",0.45,-0.02%,0050
光寶科,"19,245.00",0.44,-0.05%,0050
奇鋐,"3,074.00",0.44,+0.01%,0050
欣興,"12,655.00",0.41,-0.04%,0050
台灣大,"14,571.00",0.38,-0.01%,0050
研華,"4,396.00",0.35,-0.01%,0050
遠傳,"17,038.00",0.35,-0.02%,0050
藥華藥,"2,477.00",0.35,0.00%,0050
南亞,"49,488.00",0.34,-0.13%,0050
上海商銀,"36,267.00",0.33,-0.01%,0050
統一超,"5,130.00",0.31,-0.05%,0050
台塑,"35,552.00",0.29,-0.07%,0050
陽明,"16,672.00",0.29,N/A,0050
中租-KY,"9,243.00",0.24,-0.03%,0050
台化,"33,477.00",0.21,-0.06%,0050
台塑化,"12,596.00",0.10,-0.03%,0050
新光金,"4,013.00",2.56,-0.01%,0051
台光電,75.00,2.51,+0.57%,0051
致茂,97.00,2.14,-0.09%,0051
健策,25.00,2.10,+0.17%,0051
仁寶,"1,002.00",2.04,-0.01%,0051
嘉澤,18.00,1.90,+0.14%,0051
技嘉,128.00,1.88,+0.06%,0051
矽力*-KY,81.00,1.77,-0.12%,0051
英業達,631.00,1.71,-0.01%,0051
微星,168.00,1.67,+0.07%,0051
彰銀,"1,731.00",1.67,-0.02%,0051
京元電子,274.00,1.65,-0.27%,0051
創意,22.00,1.61,+0.19%,0051
長榮航,663.00,1.59,+0.05%,0051
旭隼,16.00,1.57,-0.10%,0051
可成,149.00,1.56,-0.07%,0051
宏,706.00,1.52,+0.04%,0051
萬海,347.00,1.52,-0.08%,0051
亞德客-KY,33.00,1.51,N/A,0051
群創,"1,830.00",1.42,-0.12%,0051
友達,"1,730.00",1.37,-0.13%,0051
貿聯-KY,41.00,1.37,-0.06%,0051
儒鴻,49.00,1.35,-0.10%,0051
大聯大,365.00,1.35,-0.07%,0051
大同,517.00,1.34,-0.01%,0051
亞泥,609.00,1.33,-0.08%,0051
川湖,15.00,1.29,+0.07%,0051
健鼎,121.00,1.29,+0.04%,0051
聯強,334.00,1.28,-0.12%,0051
上銀,70.00,1.25,+0.33%,0051
遠東新,720.00,1.23,-0.11%,0051
正新,453.00,1.20,-0.07%,0051
臺企銀,"1,495.00",1.20,-0.03%,0051
群光,145.00,1.19,-0.07%,0051
瑞儀,109.00,1.16,+0.03%,0051
祥碩,11.00,1.15,+0.20%,0051
力成,167.00,1.10,-0.01%,0051
鴻準,271.00,1.09,-0.12%,0051
寶成,546.00,1.09,-0.15%,0051
漢唐,40.00,1.04,N/A,0051
華通,269.00,1.02,+0.10%,0051
臻鼎-KY,156.00,1.01,+0.03%,0051
金像電,75.00,0.98,+0.20%,0051
華航,707.00,0.98,0.00%,0051
興富發,409.00,0.96,-0.03%,0051
華城,31.00,0.95,-0.02%,0051
台中銀,927.00,0.94,-0.03%,0051
中興電,109.00,0.91,-0.04%,0051
聚陽,52.00,0.90,-0.02%,0051
康霈*,27.00,0.90,N/A,0051
東元,308.00,0.87,-0.11%,0051
豐泰,121.00,0.87,-0.01%,0051
潤泰新,375.00,0.87,-0.08%,0051
華新,663.00,0.85,-0.12%,0051
神達,222.00,0.85,N/A,0051
文曄,141.00,0.84,-0.03%,0051
聯華,303.00,0.83,-0.15%,0051
台灣高鐵,519.00,0.78,-0.02%,0051
信邦,52.00,0.73,0.00%,0051
士電,69.00,0.72,-0.04%,0051
智原,54.00,0.71,+0.03%,0051
東陽,116.00,0.70,-0.05%,0051
啟,91.00,0.68,+0.11%,0051
力積電,779.00,0.67,-0.06%,0051
億豐,34.00,0.67,-0.09%,0051
大成鋼,391.00,0.64,-0.15%,0051
京城銀,230.00,0.63,+0.01%,0051
潤泰全,158.00,0.62,+0.04%,0051
保瑞,15.00,0.62,0.00%,0051
華邦電,762.00,0.61,-0.06%,0051
佳世達,336.00,0.61,-0.08%,0051
巨大,77.00,0.59,-0.06%,0051
材料-KY,12.00,0.58,0.00%,0051
玉晶光,21.00,0.57,+0.07%,0051
三陽工業,147.00,0.55,-0.03%,0051
神基,96.00,0.55,-0.01%,0051
愛普*,32.00,0.55,0.00%,0051
東和鋼鐵,144.00,0.53,-0.04%,0051
來億-KY,26.00,0.53,+0.02%,0051
永豐餘,318.00,0.51,-0.03%,0051
台肥,181.00,0.50,-0.06%,0051
美時,32.00,0.47,-0.06%,0051
南亞科,285.00,0.45,-0.08%,0051
采鈺,25.00,0.42,+0.06%,0051
遠東銀,575.00,0.41,-0.03%,0051
裕隆,142.00,0.39,-0.06%,0051
達發,10.00,0.38,+0.04%,0051
中保科,57.00,0.38,-0.06%,0051
AES-KY,6.00,0.37,N/A,0051
南電,51.00,0.36,+0.02%,0051
富邦媒,19.00,0.35,-0.03%,0051
裕融,62.00,0.35,-0.06%,0051
台玻,328.00,0.29,-0.08%,0051
遠雄,70.00,0.28,+0.02%,0051
中華,63.00,0.27,-0.03%,0051
威盛,50.00,0.27,-0.01%,0051
櫻花建,87.00,0.25,-0.02%,0051
愛山林,40.00,0.20,-0.01%,0051
和潤企業,48.00,0.20,-0.03%,0051
星宇航空,127.00,0.19,N/A,0051
台積電,"9,412.00",66.42,+0.80%,0052
鴻海,"4,669.00",5.64,-0.75%,0052
聯發科,580.00,5.39,+0.30%,0052
廣達,"1,040.00",1.96,-0.16%,0052
日月光投控,"1,260.00",1.34,-0.06%,0052
聯電,"4,600.00",1.30,-0.10%,0052
華碩,277.00,1.12,-0.02%,0052
聯詠,225.00,0.74,-0.02%,0052
緯創,"1,069.00",0.73,-0.12%,0052
緯穎,41.00,0.70,+0.24%,0052
瑞昱,185.00,0.69,+0.07%,0052
國巨,183.00,0.65,0.00%,0052
大立光,37.00,0.65,-0.04%,0052
世芯-KY,30.00,0.64,+0.17%,0052
光寶科,781.00,0.51,-0.06%,0052
奇鋐,125.00,0.51,+0.01%,0052
台光電,118.00,0.48,+0.09%,0052
和碩,796.00,0.48,-0.05%,0052
欣興,508.00,0.47,-0.06%,0052
研華,180.00,0.41,-0.01%,0052
健策,41.00,0.41,+0.02%,0052
仁寶,"1,578.00",0.39,-0.02%,0052
嘉澤,30.00,0.38,+0.02%,0052
技嘉,201.00,0.36,0.00%,0052
矽力*-KY,128.00,0.34,-0.04%,0052
英業達,"1,003.00",0.33,-0.01%,0052
微星,266.00,0.32,0.00%,0052
京元電子,437.00,0.32,-0.06%,0052
創意,35.00,0.31,+0.03%,0052
可成,236.00,0.30,-0.03%,0052
宏,"1,110.00",0.29,-0.01%,0052
群創,"2,866.00",0.27,-0.04%,0052
貿聯-KY,67.00,0.27,-0.01%,0052
友達,"2,703.00",0.26,-0.04%,0052
大聯大,579.00,0.26,-0.03%,0052
聯強,538.00,0.25,-0.03%,0052
健鼎,193.00,0.25,-0.01%,0052
群光,230.00,0.23,-0.02%,0052
祥碩,17.00,0.22,+0.03%,0052
瑞儀,171.00,0.22,-0.01%,0052
鴻準,430.00,0.21,-0.03%,0052
力成,262.00,0.21,-0.02%,0052
華通,435.00,0.20,+0.02%,0052
臻鼎-KY,254.00,0.20,0.00%,0052
金像電,120.00,0.19,+0.04%,0052
文曄,222.00,0.16,-0.01%,0052
神達,344.00,0.16,N/A,0052
智原,88.00,0.14,0.00%,0052
力積電,"1,245.00",0.13,-0.02%,0052
華邦電,"1,235.00",0.12,-0.02%,0052
佳世達,544.00,0.12,-0.02%,0052
神基,158.00,0.11,0.00%,0052
玉晶光,33.00,0.11,+0.01%,0052
愛普*,53.00,0.11,0.00%,0052
南亞科,469.00,0.09,-0.02%,0052
采鈺,40.00,0.08,+0.01%,0052
達發,15.00,0.07,0.00%,0052
南電,82.00,0.07,0.00%,0052
威盛,76.00,0.05,-0.01%,0052
台積電,280.00,52.85,+0.07%,0053
聯發科,20.00,4.94,+0.28%,0053
鴻海,140.00,4.52,-0.59%,0053
台達電,38.00,2.88,+0.17%,0053
廣達,42.00,2.11,-0.16%,0053
中華電,84.00,1.82,-0.11%,0053
日月光投控,49.00,1.38,+0.01%,0053
聯電,147.00,1.11,-0.08%,0053
緯穎,2.00,0.98,+0.21%,0053
智邦,7.00,0.91,+0.09%,0053
華碩,8.00,0.86,-0.01%,0053
台灣大,38.00,0.75,-0.05%,0053
大立光,1.00,0.64,+0.03%,0053
緯創,32.00,0.58,-0.10%,0053
聯詠,6.00,0.57,-0.02%,0053
研華,9.00,0.53,-0.02%,0053
瑞昱,5.00,0.50,+0.05%,0053
光寶科,28.00,0.49,-0.05%,0053
嘉澤,1.00,0.49,+0.01%,0053
創意,2.00,0.48,+0.03%,0053
遠傳,31.00,0.48,-0.05%,0053
奇鋐,4.00,0.46,-0.04%,0053
和碩,28.00,0.45,-0.04%,0053
台光電,4.00,0.39,+0.07%,0053
欣興,16.00,0.39,-0.05%,0053
技嘉,8.00,0.37,-0.03%,0053
川湖,1.00,0.36,0.00%,0053
國巨,4.00,0.36,-0.29%,0053
致茂,5.00,0.34,-0.03%,0053
英業達,38.00,0.33,-0.01%,0053
仁寶,48.00,0.32,-0.02%,0053
微星,9.00,0.30,+0.01%,0053
健策,1.00,0.30,+0.01%,0053
可成,8.00,0.27,-0.02%,0053
聯鈞,5.00,0.26,+0.03%,0053
矽力*-KY,4.00,0.26,-0.02%,0053
聯強,20.00,0.25,-0.03%,0053
金像電,6.00,0.25,+0.04%,0053
宏,34.00,0.24,0.00%,0053
京元電子,11.00,0.22,-0.05%,0053
貿聯-KY,2.00,0.22,-0.03%,0053
大聯大,18.00,0.22,-0.03%,0053
臻鼎-KY,10.00,0.22,0.00%,0053
友達,82.00,0.21,-0.03%,0053
碩天,3.00,0.21,0.00%,0053
鴻準,15.00,0.20,-0.03%,0053
群光,8.00,0.20,-0.02%,0053
健鼎,6.00,0.20,0.00%,0053
群創,79.00,0.20,-0.03%,0053
AES-KY,1.00,0.20,+0.04%,0053
祥碩,1.00,0.19,+0.02%,0053
漢唐,2.00,0.17,0.00%,0053
南亞科,33.00,0.17,-0.03%,0053
神達,14.00,0.17,-0.04%,0053
力成,8.00,0.17,-0.01%,0053
華通,13.00,0.16,+0.01%,0053
瑞儀,5.00,0.16,-0.01%,0053
啟,7.00,0.16,+0.02%,0053
旭隼,0.00,0.16,-0.01%,0053
信邦,3.00,0.15,0.00%,0053
南電,7.00,0.15,0.00%,0053
神基,8.00,0.14,-0.01%,0053
玉晶光,2.00,0.14,+0.01%,0053
佳世達,22.00,0.13,-0.03%,0053
亞光,4.00,0.13,+0.05%,0053
文曄,7.00,0.13,-0.01%,0053
華邦電,46.00,0.12,-0.02%,0053
新日興,3.00,0.12,+0.01%,0053
威盛,6.00,0.11,-0.01%,0053
億光,7.00,0.11,+0.01%,0053
崇越,2.00,0.11,-0.02%,0053
精誠,4.00,0.11,+0.01%,0053
群電,5.00,0.11,-0.01%,0053
智原,2.00,0.10,0.00%,0053
毅嘉,13.00,0.09,-0.01%,0053
建準,5.00,0.09,0.00%,0053
盟立,6.00,0.09,0.00%,0053
華新科,6.00,0.09,0.00%,0053
景碩,5.00,0.09,0.00%,0053
愛普*,2.00,0.09,0.00%,0053
全新,3.00,0.08,0.00%,0053
義隆,3.00,0.08,-0.01%,0053
聯陽,3.00,0.08,0.00%,0053
台勝科,5.00,0.08,-0.01%,0053
凌華,6.00,0.08,0.00%,0053
精成科,8.00,0.08,0.00%,0053
矽格,7.00,0.08,-0.01%,0053
長華*,10.00,0.08,-0.01%,0053
致新,2.00,0.08,0.00%,0053
信錦,4.00,0.07,0.00%,0053
華泰,12.00,0.07,-0.01%,0053
旺宏,20.00,0.07,-0.01%,0053
創見,5.00,0.07,-0.01%,0053
威強電,5.00,0.07,0.00%,0053
晶技,4.00,0.07,-0.01%,0053
華擎,2.00,0.07,-0.01%,0053
牧德,1.00,0.07,0.00%,0053
瑞鼎,1.00,0.07,0.00%,0053
智易,2.00,0.07,0.00%,0053
達興材料,2.00,0.07,-0.01%,0053
同欣電,3.00,0.07,+0.01%,0053
台表科,4.00,0.07,0.00%,0053
康舒,13.00,0.07,-0.01%,0053
研揚,3.00,0.07,0.00%,0053
力積電,25.00,0.07,-0.01%,0053
神腦,11.00,0.06,-0.01%,0053
日電貿,5.00,0.06,-0.01%,0053
京鼎,1.00,0.06,-0.01%,0053
晶睿,3.00,0.06,-0.01%,0053
新唐,4.00,0.06,-0.01%,0053
天鈺,1.00,0.06,0.00%,0053
瀚宇博,6.00,0.06,0.00%,0053
振樺電,1.00,0.06,0.00%,0053
廣宇,7.00,0.05,0.00%,0053
敬鵬,7.00,0.05,0.00%,0053
友通,4.00,0.05,-0.01%,0053
凌陽,9.00,0.05,0.00%,0053
興勤,2.00,0.05,-0.01%,0053
超豐,5.00,0.05,0.00%,0053
立隆電,4.00,0.05,0.00%,0053
宏達電,6.00,0.05,0.00%,0053
全漢,5.00,0.05,-0.01%,0053
立積,1.00,0.05,-0.01%,0053
飛捷,3.00,0.05,0.00%,0053
聯茂,4.00,0.05,0.00%,0053
尼得科超眾,1.00,0.05,-0.01%,0053
台郡,4.00,0.05,0.00%,0053
樺漢,1.00,0.05,-0.01%,0053
矽創,1.00,0.05,0.00%,0053
勤誠,1.00,0.05,0.00%,0053
精元,4.00,0.04,0.00%,0053
輔信,11.00,0.04,0.00%,0053
敦吉,3.00,0.04,0.00%,0053
志聖,1.00,0.04,0.00%,0053
強茂,4.00,0.04,-0.01%,0053
瑞軒,12.00,0.04,-0.01%,0053
健和興,3.00,0.04,0.00%,0053
禾伸堂,3.00,0.04,-0.01%,0053
富采,5.00,0.04,0.00%,0053
正文,7.00,0.04,-0.01%,0053
嘉彰,6.00,0.04,-0.01%,0053
亞翔,1.00,0.04,0.00%,0053
瑞祺電通,2.00,0.04,-0.01%,0053
力智,1.00,0.04,0.00%,0053
南茂,7.00,0.04,0.00%,0053
台亞,6.00,0.03,0.00%,0053
順德,2.00,0.03,-0.01%,0053
菱生,10.00,0.03,0.00%,0053
震旦行,3.00,0.03,0.00%,0053
鼎元,7.00,0.03,0.00%,0053
偉詮電,3.00,0.03,0.00%,0053
晶豪科,3.00,0.03,-0.01%,0053
嘉晶,4.00,0.03,-0.01%,0053
精金,19.00,0.03,0.00%,0053
敦泰,2.00,0.03,0.00%,0053
傳奇,2.00,0.03,-0.01%,0053
嘉聯益,11.00,0.03,0.00%,0053
帆宣,1.00,0.03,0.00%,0053
盛群,4.00,0.03,0.00%,0053
GIS-KY,3.00,0.03,0.00%,0053
嘉基,1.00,0.03,0.00%,0053
尖點,5.00,0.03,0.00%,0053
昇陽半導體,1.00,0.03,0.00%,0053
華東,12.00,0.03,-0.01%,0053
志超,5.00,0.03,0.00%,0053
凱美,2.00,0.02,-0.01%,0053
美律,1.00,0.02,0.00%,0053
鉅祥,1.00,0.02,0.00%,0053
大毅,2.00,0.02,-0.01%,0053
敦陽科,1.00,0.02,0.00%,0053
華立,1.00,0.02,0.00%,0053
德律,1.00,0.02,0.00%,0053
聯合再生,11.00,0.02,0.00%,0053
中磊,1.00,0.02,0.00%,0053
松翰,3.00,0.02,0.00%,0053
宏齊,5.00,0.02,0.00%,0053
惠特,1.00,0.02,-0.01%,0053
威鋒電子,1.00,0.02,0.00%,0053
光罩,1.00,0.01,0.00%,0053
藍天,1.00,0.01,0.00%,0053
矽統,1.00,0.01,0.00%,0053
燿華,2.00,0.01,0.00%,0053
正崴,1.00,0.01,0.00%,0053
仲琦,2.00,0.01,0.00%,0053
飛宏,2.00,0.01,0.00%,0053
益登,2.00,0.01,0.00%,0053
華晶科,1.00,0.01,0.00%,0053
建漢,2.00,0.01,0.00%,0053
明泰,2.00,0.01,0.00%,0053
揚明光,1.00,0.01,0.00%,0053
合勤控,1.00,0.01,0.00%,0053
致伸,1.00,0.01,0.00%,0053
界霖,1.00,0.01,0.00%,0053
鎰勝,1.00,0.01,0.00%,0053
關貿,1.00,0.01,-0.01%,0053
豐藝,1.00,0.01,-0.01%,0053
宏正,1.00,0.01,0.00%,0053
全國電,1.00,0.01,-0.01%,0053
台虹,1.00,0.01,0.00%,0053
至上,1.00,0.01,0.00%,0053
達方,1.00,0.01,0.00%,0053
富邦金,"3,032.00",13.43,+0.20%,0055
中信金,"6,158.00",11.81,+0.39%,0055
國泰金,"3,519.00",11.79,+0.32%,0055
兆豐金,"4,383.00",8.32,-0.32%,0055
玉山金,"5,311.00",7.02,-0.09%,0055
元大金,"3,820.00",6.37,+0.07%,0055
第一金,"4,145.00",5.51,-0.08%,0055
凱基金,"5,891.00",4.97,-0.06%,0055
合庫金,"3,935.00",4.69,-0.17%,0055
永豐金,"3,980.00",4.47,-0.12%,0055
華南金,"3,275.00",4.20,-0.03%,0055
台新金,"4,312.00",3.68,+0.02%,0055
新光金,"5,391.00",3.12,+0.04%,0055
上海商銀,"1,436.00",2.79,0.00%,0055
中租-KY,402.00,2.23,-0.13%,0055
彰銀,"2,273.00",1.99,0.00%,0055
臺企銀,"2,540.00",1.85,-0.01%,0055
長榮,"64,218.00",3.99,N/A,0056
瑞昱,"21,422.00",3.36,+0.42%,0056
聯詠,"24,022.00",3.33,+0.19%,0056
中信金,"301,004.00",3.25,0.00%,0056
華碩,"18,459.00",3.14,-0.53%,0056
聯電,"238,056.00",2.83,-0.05%,0056
聯發科,"7,217.00",2.82,-0.41%,0056
長榮航,"220,463.00",2.70,N/A,0056
兆豐金,"237,678.00",2.54,-1.25%,0056
台光電,"14,474.00",2.47,-0.05%,0056
和碩,"97,330.00",2.47,-0.29%,0056
廣達,"30,914.00",2.45,-0.43%,0056
仁寶,"232,764.00",2.42,-0.09%,0056
永豐金,"373,201.00",2.36,-0.59%,0056
日月光投控,"52,755.00",2.36,-0.28%,0056
正新,"172,760.00",2.34,-0.23%,0056
元大金,"249,231.00",2.34,-0.70%,0056
陽明,"110,983.00",2.32,N/A,0056
華南金,"318,509.00",2.30,N/A,0056
微星,"44,995.00",2.28,+0.02%,0056
英業達,"160,465.00",2.22,-0.25%,0056
光寶科,"80,433.00",2.21,-0.27%,0056
亞泥,"189,133.00",2.11,-0.22%,0056
技嘉,"27,110.00",2.04,+0.20%,0056
京元電子,"62,033.00",1.91,-0.51%,0056
文曄,"58,929.00",1.79,-0.12%,0056
緯創,"61,284.00",1.76,-0.93%,0056
上海商銀,"160,033.00",1.75,N/A,0056
聯強,"88,487.00",1.73,-0.24%,0056
宏,"154,679.00",1.70,+0.32%,0056
大聯大,"89,474.00",1.69,-0.16%,0056
臻鼎-KY,"51,000.00",1.69,0.00%,0056
可成,"31,173.00",1.67,-0.02%,0056
鴻海,"32,080.00",1.63,-1.02%,0056
群光,"38,834.00",1.63,-0.12%,0056
東元,"103,367.00",1.49,N/A,0056
健鼎,"25,670.00",1.40,+0.01%,0056
南亞,"147,759.00",1.22,-0.39%,0056
力成,"36,213.00",1.22,-0.06%,0056
瑞儀,"21,746.00",1.18,-0.02%,0056
聚陽,"13,199.00",1.17,-0.07%,0056
大成鋼,"114,924.00",0.96,-0.20%,0056
神基,"32,455.00",0.95,-0.05%,0056
啟,"25,020.00",0.95,+0.11%,0056
東陽,"30,393.00",0.94,-0.10%,0056
材料-KY,"3,755.00",0.93,N/A,0056
中租-KY,"24,676.00",0.77,-0.56%,0056
東和鋼鐵,"38,933.00",0.73,-0.06%,0056
裕融,"12,884.00",0.37,-0.22%,0056
興富發,"5,001.00",0.06,N/A,0056
台積電,109.00,53.08,+1.91%,0057
鴻海,54.00,4.55,-0.48%,0057
聯發科,7.00,4.27,+0.33%,0057
台達電,8.00,1.64,+0.11%,0057
廣達,12.00,1.52,-0.10%,0057
富邦金,37.00,1.52,-0.04%,0057
國泰金,41.00,1.28,-0.01%,0057
中信金,72.00,1.28,-0.01%,0057
日月光投控,14.00,1.05,+0.02%,0057
聯電,49.00,0.95,-0.06%,0057
中華電,16.00,0.92,-0.04%,0057
兆豐金,51.00,0.90,-0.07%,0057
華碩,3.00,0.85,-0.01%,0057
統一,21.00,0.77,-0.07%,0057
智邦,2.00,0.76,+0.08%,0057
玉山金,62.00,0.76,-0.04%,0057
元大金,45.00,0.69,-0.02%,0057
第一金,49.00,0.60,-0.03%,0057
聯詠,3.00,0.57,-0.01%,0057
緯穎,0.00,0.57,+0.13%,0057
緯創,12.00,0.56,-0.08%,0057
瑞昱,2.00,0.54,+0.06%,0057
凱基金,69.00,0.54,-0.03%,0057
大立光,0.00,0.52,+0.02%,0057
世芯-KY,0.00,0.51,+0.14%,0057
合庫金,46.00,0.51,-0.04%,0057
永豐金,46.00,0.48,-0.04%,0057
長榮,5.00,0.46,0.00%,0057
鈊象,1.00,0.46,-0.01%,0057
元太,4.00,0.46,-0.04%,0057
中鋼,50.00,0.45,-0.07%,0057
華南金,38.00,0.45,-0.03%,0057
國巨,2.00,0.43,0.00%,0057
台泥,29.00,0.42,-0.05%,0057
力旺,0.00,0.42,+0.04%,0057
光寶科,9.00,0.41,-0.04%,0057
台灣大,8.00,0.41,-0.02%,0057
台新金,51.00,0.40,-0.01%,0057
奇鋐,1.00,0.40,-0.03%,0057
欣興,6.00,0.38,-0.04%,0057
和泰車,1.00,0.37,-0.02%,0057
和碩,9.00,0.36,-0.03%,0057
新光金,63.00,0.34,-0.01%,0057
中租-KY,7.00,0.34,-0.03%,0057
研華,2.00,0.32,-0.01%,0057
仁寶,18.00,0.31,-0.01%,0057
遠傳,8.00,0.31,-0.02%,0057
南亞,22.00,0.30,-0.11%,0057
上海商銀,17.00,0.30,-0.01%,0057
技嘉,2.00,0.29,-0.01%,0057
統一超,2.00,0.29,-0.03%,0057
藥華藥,1.00,0.29,0.00%,0057
台塑,17.00,0.27,-0.06%,0057
英業達,11.00,0.26,-0.01%,0057
微星,3.00,0.26,+0.01%,0057
陽明,8.00,0.26,0.00%,0057
矽力*-KY,1.00,0.26,-0.03%,0057
健策,0.00,0.25,+0.01%,0057
旭隼,0.00,0.24,-0.01%,0057
亞德客-KY,1.00,0.23,0.00%,0057
宏,13.00,0.23,0.00%,0057
可成,3.00,0.23,-0.02%,0057
長榮航,11.00,0.23,0.00%,0057
創意,0.00,0.23,+0.02%,0057
彰銀,27.00,0.22,0.00%,0057
群創,32.00,0.21,-0.03%,0057
大聯大,7.00,0.21,-0.02%,0057
世界,5.00,0.21,+0.01%,0057
臺企銀,30.00,0.20,-0.01%,0057
環球晶,1.00,0.20,-0.02%,0057
台化,15.00,0.19,-0.06%,0057
儒鴻,1.00,0.19,-0.02%,0057
友達,29.00,0.19,-0.02%,0057
亞泥,10.00,0.18,-0.02%,0057
遠東新,13.00,0.18,-0.02%,0057
正新,8.00,0.17,-0.02%,0057
聯強,5.00,0.17,-0.03%,0057
華城,1.00,0.16,0.00%,0057
臻鼎-KY,3.00,0.16,0.00%,0057
寶成,10.00,0.16,-0.03%,0057
華航,13.00,0.15,0.00%,0057
華新,12.00,0.13,-0.02%,0057
億豐,1.00,0.13,-0.01%,0057
豐泰,2.00,0.13,0.00%,0057
潤泰新,7.00,0.13,-0.01%,0057
萬海,3.00,0.11,-0.01%,0057
台灣高鐵,9.00,0.11,0.00%,0057
南亞科,5.00,0.07,-0.02%,0057
台積電,464.00,52.99,+1.42%,006203
鴻海,233.00,4.56,-0.56%,006203
聯發科,29.00,4.32,+0.29%,006203
台達電,36.00,1.67,+0.12%,006203
廣達,51.00,1.56,-0.11%,006203
富邦金,154.00,1.48,-0.04%,006203
國泰金,179.00,1.30,-0.02%,006203
中信金,313.00,1.30,-0.01%,006203
日月光投控,62.00,1.07,+0.02%,006203
聯電,212.00,0.97,-0.06%,006203
中華電,71.00,0.93,-0.05%,006203
兆豐金,221.00,0.91,-0.08%,006203
華碩,13.00,0.87,-0.01%,006203
智邦,10.00,0.79,+0.09%,006203
統一,91.00,0.78,-0.08%,006203
玉山金,269.00,0.77,-0.05%,006203
元大金,194.00,0.70,-0.02%,006203
第一金,212.00,0.61,-0.03%,006203
聯詠,11.00,0.59,-0.01%,006203
緯穎,2.00,0.59,+0.13%,006203
瑞昱,9.00,0.57,+0.07%,006203
緯創,52.00,0.57,-0.09%,006203
凱基金,301.00,0.55,-0.03%,006203
大立光,2.00,0.53,+0.02%,006203
世芯-KY,1.00,0.52,+0.15%,006203
合庫金,201.00,0.52,-0.04%,006203
永豐金,201.00,0.49,-0.04%,006203
元太,17.00,0.48,-0.04%,006203
鈊象,5.00,0.47,-0.01%,006203
中鋼,220.00,0.46,-0.06%,006203
長榮,19.00,0.46,-0.01%,006203
華南金,165.00,0.46,-0.03%,006203
台泥,128.00,0.43,-0.05%,006203
力旺,1.00,0.43,+0.04%,006203
光寶科,40.00,0.42,-0.04%,006203
台新金,222.00,0.41,-0.01%,006203
台灣大,34.00,0.41,-0.02%,006203
奇鋐,6.00,0.40,-0.03%,006203
和泰車,6.00,0.39,-0.02%,006203
國巨,7.00,0.38,-0.06%,006203
欣興,25.00,0.38,-0.04%,006203
和碩,38.00,0.37,-0.03%,006203
新光金,271.00,0.34,-0.01%,006203
研華,9.00,0.32,0.00%,006203
南亞,98.00,0.31,-0.11%,006203
仁寶,77.00,0.31,-0.01%,006203
統一超,11.00,0.31,-0.03%,006203
遠傳,33.00,0.31,-0.02%,006203
上海商銀,74.00,0.31,-0.01%,006203
技嘉,10.00,0.29,-0.02%,006203
藥華藥,4.00,0.29,0.00%,006203
台塑,72.00,0.27,-0.06%,006203
英業達,51.00,0.27,-0.01%,006203
微星,14.00,0.27,0.00%,006203
陽明,34.00,0.27,0.00%,006203
矽力*-KY,6.00,0.27,-0.03%,006203
健策,2.00,0.26,+0.01%,006203
亞德客-KY,3.00,0.24,0.00%,006203
可成,12.00,0.24,-0.02%,006203
長榮航,51.00,0.24,0.00%,006203
創意,2.00,0.24,+0.02%,006203
旭隼,1.00,0.24,-0.01%,006203
宏,54.00,0.23,0.00%,006203
彰銀,116.00,0.22,-0.01%,006203
群創,144.00,0.22,-0.02%,006203
大聯大,30.00,0.22,-0.01%,006203
儒鴻,4.00,0.21,-0.02%,006203
環球晶,5.00,0.21,-0.03%,006203
臺企銀,127.00,0.20,-0.01%,006203
世界,19.00,0.20,+0.01%,006203
亞泥,44.00,0.19,-0.01%,006203
台化,65.00,0.19,-0.06%,006203
