股票名稱,持股(千股),比例,增減,ETF_Id
台積電,"311,352.00",56.12,+0.63%,0050
聯發科,"19,180.00",5.14,-0.10%,0050
鴻海,"154,153.00",4.33,-0.07%,0050
台達電,"27,944.00",1.85,-0.12%,0050
富邦金,"105,173.00",1.76,+0.01%,0050
中信金,"211,500.00",1.65,+0.02%,0050
廣達,"34,429.00",1.63,+0.11%,0050
國泰金,"118,835.00",1.38,-0.04%,0050
聯電,"152,687.00",1.37,+0.04%,0050
中華電,"49,014.00",1.26,+0.02%,0050
兆豐金,"152,128.00",1.14,-0.05%,0050
日月光投控,"41,639.00",1.12,-0.05%,0050
玉山金,"195,806.00",1.10,0.00%,0050
華碩,"9,207.00",1.06,-0.04%,0050
統一,"61,658.00",0.94,-0.04%,0050
元大金,"147,401.00",0.91,-0.05%,0050
智邦,"6,445.00",0.76,+0.03%,0050
聯詠,"7,377.00",0.76,-0.03%,0050
緯創,"35,238.00",0.71,+0.05%,0050
第一金,"136,847.00",0.69,-0.03%,0050
凱基金,"204,555.00",0.67,-0.01%,0050
永豐金,"151,363.00",0.64,-0.03%,0050
瑞昱,"6,153.00",0.64,+0.01%,0050
華南金,"117,543.00",0.63,-0.01%,0050
合庫金,"130,335.00",0.63,+0.01%,0050
中鋼,"146,370.00",0.60,-0.04%,0050
長榮,"13,905.00",0.57,-0.03%,0050
國巨,"6,146.00",0.56,-0.02%,0050
大立光,"1,226.00",0.55,-0.01%,0050
光寶科,"27,812.00",0.53,+0.04%,0050
和泰車,"4,232.00",0.52,+0.02%,0050
台泥,"86,649.00",0.51,-0.03%,0050
緯穎,"1,345.00",0.51,+0.08%,0050
台新金,"150,825.00",0.50,-0.01%,0050
上海商銀,"48,232.00",0.45,+0.03%,0050
中租-KY,"19,358.00",0.44,0.00%,0050
台灣大,"19,085.00",0.43,-0.01%,0050
和碩,"26,809.00",0.43,-0.02%,0050
世芯-KY,996.00,0.42,-0.11%,0050
南亞,"67,497.00",0.41,+0.02%,0050
研華,"5,979.00",0.40,-0.03%,0050
遠傳,"22,925.00",0.39,-0.02%,0050
奇鋐,"4,126.00",0.38,+0.01%,0050
統一超,"6,755.00",0.35,+0.02%,0050
藥華藥,"3,262.00",0.34,+0.01%,0050
台塑,"48,894.00",0.33,-0.02%,0050
陽明,"22,965.00",0.31,-0.02%,0050
欣興,"16,631.00",0.31,+0.01%,0050
萬海,"18,318.00",0.30,+0.02%,0050
台塑化,"17,296.00",0.12,-0.01%,0050
新光金,"4,452.00",2.96,+0.01%,0051
台光電,81.00,2.55,+0.15%,0051
矽力*-KY,88.00,1.99,+0.19%,0051
可成,162.00,1.98,+0.14%,0051
彰銀,"1,882.00",1.93,+0.12%,0051
亞德客-KY,37.00,1.83,+0.17%,0051
技嘉,138.00,1.78,-0.03%,0051
致茂,106.00,1.75,+0.11%,0051
仁寶,"1,090.00",1.68,-0.20%,0051
亞泥,655.00,1.66,0.00%,0051
川湖,17.00,1.64,+0.15%,0051
英業達,690.00,1.58,0.00%,0051
長榮航,724.00,1.57,-0.02%,0051
健策,28.00,1.56,+0.10%,0051
群創,"1,995.00",1.54,-0.09%,0051
旭隼,18.00,1.52,+0.03%,0051
大聯大,397.00,1.51,+0.18%,0051
宏碁,768.00,1.51,+0.03%,0051
京元電子,299.00,1.46,+0.04%,0051
遠東新,783.00,1.45,+0.05%,0051
微星,183.00,1.44,-0.17%,0051
貿聯-KY,47.00,1.42,+0.14%,0051
聯強,355.00,1.42,+0.04%,0051
嘉澤,20.00,1.38,-0.08%,0051
創意,24.00,1.37,+0.02%,0051
正新,493.00,1.37,+0.03%,0051
健鼎,130.00,1.34,-0.03%,0051
群光,154.00,1.34,-0.07%,0051
友達,"1,876.00",1.30,-0.07%,0051
臺企銀,"1,618.00",1.29,+0.01%,0051
台化,898.00,1.26,-0.01%,0051
儒鴻,53.00,1.24,-0.03%,0051
大同,503.00,1.15,+0.04%,0051
台中銀,"1,013.00",1.13,0.00%,0051
大成鋼,475.00,1.12,-0.15%,0051
興富發,478.00,1.10,-0.03%,0051
祥碩,12.00,1.10,0.00%,0051
康霈*,29.00,1.10,-0.15%,0051
寶成,596.00,1.10,-0.04%,0051
力成,177.00,1.08,-0.09%,0051
漢唐,43.00,1.08,+0.01%,0051
文曄,155.00,1.02,+0.20%,0051
鴻準,295.00,0.98,-0.01%,0051
瑞儀,116.00,0.97,-0.16%,0051
上銀,77.00,0.96,-0.05%,0051
臻鼎-KY,171.00,0.94,-0.02%,0051
華通,295.00,0.93,+0.03%,0051
東陽,124.00,0.92,+0.05%,0051
華航,767.00,0.91,-0.03%,0051
聚陽,56.00,0.90,-0.03%,0051
金像電,82.00,0.89,-0.01%,0051
東元,314.00,0.87,+0.04%,0051
中興電,119.00,0.85,+0.01%,0051
台灣高鐵,556.00,0.85,+0.04%,0051
華新,722.00,0.84,-0.06%,0051
豐泰,133.00,0.84,-0.01%,0051
億豐,37.00,0.81,+0.02%,0051
華城,34.00,0.81,-0.02%,0051
聯華,329.00,0.81,-0.06%,0051
潤泰新,416.00,0.77,-0.02%,0051
華邦電,834.00,0.74,-0.05%,0051
神達,243.00,0.72,-0.01%,0051
信邦,57.00,0.71,-0.08%,0051
啟碁,97.00,0.69,-0.05%,0051
京城銀,250.00,0.68,+0.01%,0051
力積電,840.00,0.67,-0.03%,0051
保瑞,16.00,0.66,+0.06%,0051
南亞科,311.00,0.63,0.00%,0051
神基,104.00,0.63,-0.01%,0051
三陽工業,162.00,0.63,+0.02%,0051
巨大,85.00,0.62,-0.02%,0051
材料-KY,13.00,0.61,+0.01%,0051
智原,60.00,0.61,-0.09%,0051
士電,75.00,0.60,0.00%,0051
東和鋼鐵,157.00,0.57,-0.04%,0051
台肥,198.00,0.57,+0.03%,0051
佳世達,372.00,0.56,-0.03%,0051
來億-KY,28.00,0.53,+0.01%,0051
潤泰全,169.00,0.52,-0.02%,0051
永豐餘,347.00,0.51,-0.03%,0051
玉晶光,23.00,0.48,0.00%,0051
愛普*,35.00,0.47,-0.01%,0051
遠東銀,635.00,0.46,0.00%,0051
美時,35.00,0.43,+0.01%,0051
裕融,69.00,0.42,+0.03%,0051
中保科,62.00,0.40,-0.01%,0051
富邦媒,21.00,0.38,-0.01%,0051
裕隆,158.00,0.35,0.00%,0051
櫻花建,96.00,0.33,0.00%,0051
南電,56.00,0.31,0.00%,0051
AES-KY,6.00,0.31,+0.02%,0051
采鈺,27.00,0.31,-0.01%,0051
達發,11.00,0.30,-0.02%,0051
台玻,354.00,0.28,-0.03%,0051
遠雄,77.00,0.26,-0.03%,0051
愛山林,47.00,0.22,+0.01%,0051
和潤企業,52.00,0.20,-0.01%,0051
星宇航空,139.00,0.19,0.00%,0051
台灣精銳,3.00,0.11,-0.01%,0051
台積電,"9,825.00",65.88,+0.49%,0052
聯發科,606.00,6.04,-0.11%,0052
鴻海,"4,881.00",5.10,-0.11%,0052
廣達,"1,085.00",1.91,+0.13%,0052
聯電,"4,794.00",1.60,+0.03%,0052
日月光投控,"1,319.00",1.32,-0.06%,0052
華碩,290.00,1.24,-0.04%,0052
聯詠,235.00,0.90,-0.03%,0052
緯創,"1,107.00",0.83,+0.06%,0052
瑞昱,194.00,0.75,+0.01%,0052
國巨,195.00,0.66,-0.03%,0052
大立光,39.00,0.65,-0.01%,0052
光寶科,875.00,0.62,+0.04%,0052
緯穎,43.00,0.60,+0.10%,0052
台光電,124.00,0.51,+0.02%,0052
世芯-KY,32.00,0.50,-0.13%,0052
和碩,838.00,0.50,-0.01%,0052
研華,189.00,0.47,-0.04%,0052
奇鋐,131.00,0.45,+0.01%,0052
可成,250.00,0.40,+0.02%,0052
矽力*-KY,135.00,0.40,+0.03%,0052
欣興,534.00,0.37,+0.01%,0052
技嘉,213.00,0.36,-0.01%,0052
仁寶,"1,683.00",0.34,-0.05%,0052
英業達,"1,066.00",0.32,0.00%,0052
健策,42.00,0.31,+0.01%,0052
群創,"3,064.00",0.31,-0.03%,0052
大聯大,602.00,0.30,+0.03%,0052
宏碁,"1,164.00",0.30,0.00%,0052
聯強,554.00,0.29,0.00%,0052
微星,282.00,0.29,-0.04%,0052
京元電子,452.00,0.29,0.00%,0052
嘉澤,30.00,0.28,-0.02%,0052
貿聯-KY,71.00,0.28,+0.02%,0052
創意,36.00,0.27,-0.01%,0052
群光,237.00,0.27,-0.03%,0052
健鼎,199.00,0.27,-0.02%,0052
友達,"2,863.00",0.26,-0.02%,0052
力成,275.00,0.22,-0.03%,0052
祥碩,18.00,0.22,0.00%,0052
瑞儀,183.00,0.20,-0.04%,0052
文曄,232.00,0.20,+0.03%,0052
鴻準,459.00,0.20,0.00%,0052
華通,459.00,0.19,0.00%,0052
臻鼎-KY,263.00,0.19,-0.01%,0052
金像電,127.00,0.18,0.00%,0052
華邦電,"1,290.00",0.15,-0.01%,0052
神達,361.00,0.14,-0.01%,0052
力積電,"1,244.00",0.13,-0.01%,0052
南亞科,489.00,0.13,0.00%,0052
神基,165.00,0.13,0.00%,0052
智原,90.00,0.12,-0.02%,0052
佳世達,558.00,0.11,-0.01%,0052
愛普*,51.00,0.09,-0.01%,0052
玉晶光,32.00,0.09,-0.01%,0052
達發,16.00,0.06,-0.01%,0052
采鈺,40.00,0.06,-0.01%,0052
南電,82.00,0.06,0.00%,0052
台積電,280.00,52.11,+0.62%,0053
聯發科,20.00,5.50,-0.09%,0053
鴻海,140.00,4.06,-0.07%,0053
台達電,38.00,2.60,-0.17%,0053
中華電,84.00,2.23,+0.04%,0053
廣達,42.00,2.05,+0.15%,0053
聯電,146.00,1.35,+0.03%,0053
日月光投控,48.00,1.34,-0.06%,0053
華碩,8.00,0.94,-0.03%,0053
台灣大,38.00,0.88,-0.01%,0053
緯穎,2.00,0.83,+0.13%,0053
智邦,7.00,0.81,+0.03%,0053
聯詠,6.00,0.69,-0.03%,0053
緯創,32.00,0.66,+0.05%,0053
大立光,1.00,0.63,-0.01%,0053
研華,9.00,0.60,-0.06%,0053
光寶科,28.00,0.55,+0.03%,0053
瑞昱,5.00,0.54,+0.01%,0053
遠傳,31.00,0.54,-0.03%,0053
川湖,1.00,0.48,+0.04%,0053
和碩,28.00,0.46,-0.01%,0053
創意,2.00,0.42,-0.01%,0053
台光電,4.00,0.41,+0.01%,0053
奇鋐,4.00,0.40,+0.02%,0053
嘉澤,1.00,0.37,-0.03%,0053
技嘉,8.00,0.37,-0.01%,0053
國巨,4.00,0.35,-0.02%,0053
可成,8.00,0.35,+0.02%,0053
英業達,37.00,0.31,-0.01%,0053
欣興,16.00,0.31,+0.01%,0053
矽力*-KY,4.00,0.30,+0.02%,0053
聯強,20.00,0.29,+0.01%,0053
致茂,5.00,0.28,+0.01%,0053
仁寶,48.00,0.27,-0.04%,0053
微星,9.00,0.26,-0.04%,0053
大聯大,19.00,0.26,+0.03%,0053
宏碁,34.00,0.24,0.00%,0053
群光,8.00,0.24,-0.02%,0053
南亞科,33.00,0.24,0.00%,0053
金像電,6.00,0.23,-0.01%,0053
健策,1.00,0.23,+0.01%,0053
貿聯-KY,2.00,0.23,+0.02%,0053
群創,78.00,0.22,-0.02%,0053
健鼎,6.00,0.22,-0.01%,0053
聯鈞,5.00,0.21,-0.03%,0053
臻鼎-KY,11.00,0.21,0.00%,0053
友達,79.00,0.20,-0.02%,0053
京元電子,11.00,0.20,0.00%,0053
漢唐,2.00,0.19,0.00%,0053
鴻準,16.00,0.19,0.00%,0053
祥碩,1.00,0.19,-0.01%,0053
碩天,3.00,0.18,0.00%,0053
力成,8.00,0.17,-0.02%,0053
啟碁,7.00,0.17,-0.01%,0053
AES-KY,1.00,0.17,0.00%,0053
文曄,7.00,0.16,+0.03%,0053
神基,7.00,0.16,-0.01%,0053
華邦電,50.00,0.16,-0.01%,0053
華通,13.00,0.15,0.00%,0053
信邦,3.00,0.15,-0.02%,0053
神達,14.00,0.15,0.00%,0053
旭隼,0.00,0.15,0.00%,0053
瑞儀,5.00,0.14,-0.03%,0053
南電,7.00,0.14,0.00%,0053
崇越,2.00,0.12,0.00%,0053
玉晶光,2.00,0.12,0.00%,0053
新日興,3.00,0.12,-0.02%,0053
佳世達,22.00,0.12,-0.01%,0053
億光,7.00,0.11,-0.01%,0053
亞光,4.00,0.11,0.00%,0053
智易,2.00,0.11,+0.01%,0053
精誠,4.00,0.11,0.00%,0053
群電,5.00,0.11,-0.01%,0053
矽格,7.00,0.10,0.00%,0053
精成科,8.00,0.10,-0.01%,0053
毅嘉,13.00,0.10,+0.01%,0053
建準,5.00,0.09,0.00%,0053
威盛,6.00,0.09,0.00%,0053
創見,4.00,0.09,0.00%,0053
牧德,1.00,0.09,-0.01%,0053
威強電,5.00,0.09,0.00%,0053
智原,2.00,0.09,-0.01%,0053
華新科,6.00,0.09,0.00%,0053
凌華,6.00,0.09,0.00%,0053
長華*,10.00,0.09,+0.01%,0053
致新,2.00,0.08,0.00%,0053
台表科,4.00,0.08,0.00%,0053
愛普*,2.00,0.08,-0.01%,0053
研揚,3.00,0.08,0.00%,0053
聯陽,3.00,0.08,0.00%,0053
景碩,5.00,0.08,-0.01%,0053
義隆,3.00,0.08,-0.01%,0053
盟立,6.00,0.08,0.00%,0053
華泰,12.00,0.08,0.00%,0053
旺宏,20.00,0.08,0.00%,0053
信錦,4.00,0.07,-0.01%,0053
神腦,11.00,0.07,0.00%,0053
台勝科,4.00,0.07,0.00%,0053
瑞鼎,1.00,0.07,0.00%,0053
達興材料,2.00,0.07,0.00%,0053
日電貿,5.00,0.07,0.00%,0053
京鼎,1.00,0.07,+0.01%,0053
晶睿,3.00,0.07,-0.01%,0053
晶技,4.00,0.07,0.00%,0053
飛捷,3.00,0.07,0.00%,0053
康舒,13.00,0.07,-0.01%,0053
力積電,24.00,0.07,0.00%,0053
矽創,1.00,0.06,+0.01%,0053
瀚宇博,6.00,0.06,-0.01%,0053
同欣電,3.00,0.06,0.00%,0053
全漢,5.00,0.06,0.00%,0053
天鈺,1.00,0.06,0.00%,0053
新唐,4.00,0.06,0.00%,0053
華擎,2.00,0.06,0.00%,0053
超豐,5.00,0.06,0.00%,0053
廣宇,8.00,0.06,-0.01%,0053
敬鵬,8.00,0.05,0.00%,0053
全新,2.00,0.05,-0.01%,0053
興勤,2.00,0.05,-0.01%,0053
友通,4.00,0.05,-0.01%,0053
嘉彰,6.00,0.05,0.00%,0053
禾伸堂,3.00,0.05,0.00%,0053
宏達電,6.00,0.05,0.00%,0053
強茂,6.00,0.05,0.00%,0053
立隆電,3.00,0.05,0.00%,0053
樺漢,1.00,0.05,-0.01%,0053
亞翔,1.00,0.05,0.00%,0053
聯茂,4.00,0.05,0.00%,0053
振樺電,1.00,0.05,0.00%,0053
勤誠,1.00,0.05,0.00%,0053
南茂,7.00,0.04,0.00%,0053
華東,16.00,0.04,0.00%,0053
力智,1.00,0.04,0.00%,0053
尼得科超眾,1.00,0.04,-0.01%,0053
台郡,4.00,0.04,-0.01%,0053
瑞祺電通,2.00,0.04,0.00%,0053
GIS-KY,4.00,0.04,0.00%,0053
瑞軒,14.00,0.04,0.00%,0053
正文,7.00,0.04,0.00%,0053
富采,5.00,0.04,0.00%,0053
立積,1.00,0.04,0.00%,0053
傳奇,2.00,0.04,0.00%,0053
凌陽,9.00,0.04,0.00%,0053
精元,4.00,0.04,0.00%,0053
敦吉,3.00,0.04,0.00%,0053
志聖,1.00,0.03,0.00%,0053
大毅,3.00,0.03,0.00%,0053
敦陽科,1.00,0.03,0.00%,0053
偉詮電,3.00,0.03,0.00%,0053
輔信,9.00,0.03,-0.01%,0053
菱生,10.00,0.03,0.00%,0053
震旦行,2.00,0.03,0.00%,0053
台亞,7.00,0.03,0.00%,0053
順德,2.00,0.03,0.00%,0053
敦泰,2.00,0.03,0.00%,0053
健和興,3.00,0.03,-0.01%,0053
晶豪科,3.00,0.03,-0.01%,0053
嘉晶,4.00,0.03,0.00%,0053
帆宣,1.00,0.03,0.00%,0053
盛群,4.00,0.03,0.00%,0053
嘉聯益,13.00,0.03,0.00%,0053
嘉基,1.00,0.03,0.00%,0053
尖點,5.00,0.03,0.00%,0053
昇陽半導體,1.00,0.03,0.00%,0053
志超,5.00,0.03,0.00%,0053
威鋒電子,1.00,0.02,0.00%,0053
宏齊,6.00,0.02,0.00%,0053
松翰,3.00,0.02,0.00%,0053
關貿,1.00,0.02,0.00%,0053
惠特,1.00,0.02,0.00%,0053
德律,1.00,0.02,0.00%,0053
華立,1.00,0.02,0.00%,0053
精金,14.00,0.02,0.00%,0053
聯合再生,11.00,0.02,0.00%,0053
中磊,1.00,0.02,0.00%,0053
致伸,1.00,0.02,0.00%,0053
凱美,2.00,0.02,0.00%,0053
鼎元,6.00,0.02,0.00%,0053
美律,1.00,0.02,0.00%,0053
鉅祥,1.00,0.02,0.00%,0053
飛宏,2.00,0.01,0.00%,0053
正崴,1.00,0.01,0.00%,0053
藍天,1.00,0.01,0.00%,0053
矽統,1.00,0.01,0.00%,0053
燿華,2.00,0.01,0.00%,0053
光罩,2.00,0.01,0.00%,0053
界霖,1.00,0.01,0.00%,0053
揚明光,1.00,0.01,0.00%,0053
合勤控,2.00,0.01,0.00%,0053
華晶科,1.00,0.01,0.00%,0053
益登,2.00,0.01,0.00%,0053
明泰,2.00,0.01,0.00%,0053
全國電,1.00,0.01,-0.01%,0053
宏正,1.00,0.01,0.00%,0053
豐藝,1.00,0.01,0.00%,0053
鎰勝,1.00,0.01,0.00%,0053
台虹,1.00,0.01,0.00%,0053
至上,1.00,0.01,0.00%,0053
達方,1.00,0.01,0.00%,0053
福懋科,2.00,0.01,0.00%,0053
富邦金,"3,138.00",13.00,+0.20%,0055
中信金,"6,373.00",12.31,+0.29%,0055
國泰金,"3,641.00",10.47,-0.19%,0055
兆豐金,"4,533.00",8.41,-0.24%,0055
玉山金,"5,500.00",7.65,+0.09%,0055
元大金,"3,958.00",6.05,-0.28%,0055
第一金,"4,286.00",5.35,-0.20%,0055
凱基金,"6,104.00",4.95,-0.05%,0055
合庫金,"4,069.00",4.87,+0.19%,0055
華南金,"3,383.00",4.49,-0.01%,0055
永豐金,"4,117.00",4.31,-0.07%,0055
台新金,"4,459.00",3.66,-0.01%,0055
上海商銀,"1,485.00",3.43,+0.23%,0055
新光金,"5,569.00",3.23,-0.02%,0055
中租-KY,421.00,2.37,+0.03%,0055
彰銀,"2,359.00",2.11,+0.11%,0055
臺企銀,"2,631.00",1.83,0.00%,0055
長榮,"89,345.00",4.38,+0.05%,0056
聯電,"385,814.00",4.14,+0.41%,0056
聯詠,"32,221.00",3.97,-0.11%,0056
瑞昱,"29,984.00",3.73,+0.24%,0056
中信金,"385,856.00",3.60,+0.23%,0056
華碩,"25,491.00",3.51,+0.06%,0056
聯發科,"10,141.00",3.25,+0.12%,0056
華南金,"500,792.00",3.21,+0.12%,0056
上海商銀,"260,802.00",2.91,+0.30%,0056
長榮航,"303,064.00",2.77,-0.06%,0056
兆豐金,"299,043.00",2.68,+0.02%,0056
台光電,"20,304.00",2.68,+0.22%,0056
陽明,"160,438.00",2.59,-0.12%,0056
光寶科,"112,766.00",2.57,+0.29%,0056
和碩,"133,979.00",2.57,+0.08%,0056
元大金,"341,315.00",2.52,-0.07%,0056
廣達,"42,564.00",2.41,+0.29%,0056
日月光投控,"73,987.00",2.38,+0.03%,0056
正新,"202,291.00",2.37,+0.07%,0056
亞泥,"205,933.00",2.20,-0.06%,0056
可成,"40,764.00",2.10,+0.20%,0056
緯創,"86,320.00",2.08,+0.26%,0056
技嘉,"37,975.00",2.06,+0.02%,0056
永豐金,"399,473.00",2.02,-0.03%,0056
英業達,"201,028.00",1.94,-0.01%,0056
文曄,"64,721.00",1.79,+0.38%,0056
仁寶,"261,823.00",1.70,-0.15%,0056
微星,"50,728.00",1.68,-0.15%,0056
南亞,"209,237.00",1.52,+0.17%,0056
京元電子,"73,278.00",1.51,+0.08%,0056
大聯大,"94,230.00",1.51,+0.15%,0056
群光,"41,029.00",1.50,-0.10%,0056
宏碁,"179,836.00",1.49,+0.07%,0056
鴻海,"43,165.00",1.45,0.00%,0056
聯強,"85,552.00",1.44,-0.09%,0056
東元,"123,537.00",1.44,+0.03%,0056
大成鋼,"128,834.00",1.28,-0.13%,0056
臻鼎-KY,"53,462.00",1.24,-0.05%,0056
健鼎,"26,169.00",1.14,-0.15%,0056
聚陽,"14,239.00",0.96,-0.05%,0056
東陽,"30,110.00",0.94,-0.04%,0056
力成,"36,493.00",0.94,-0.18%,0056
神基,"36,611.00",0.93,0.00%,0056
材料-KY,"4,513.00",0.90,-0.03%,0056
瑞儀,"21,915.00",0.77,-0.22%,0056
啟碁,"24,739.00",0.74,-0.13%,0056
中租-KY,"22,809.00",0.62,+0.04%,0056
東和鋼鐵,"37,878.00",0.58,-0.10%,0056
裕融,"16,849.00",0.43,+0.03%,0056
興富發,"7,227.00",0.07,0.00%,0056
台積電,109.00,51.36,+0.58%,0057
聯發科,7.00,4.63,-0.08%,0057
鴻海,54.00,3.99,-0.07%,0057
富邦金,36.00,1.56,0.00%,0057
中信金,72.00,1.48,+0.02%,0057
台達電,8.00,1.47,-0.09%,0057
廣達,12.00,1.45,+0.10%,0057
國泰金,41.00,1.26,-0.04%,0057
聯電,49.00,1.15,+0.03%,0057
中華電,16.00,1.11,+0.02%,0057
兆豐金,51.00,1.01,-0.04%,0057
日月光投控,14.00,1.01,-0.04%,0057
玉山金,62.00,0.92,0.00%,0057
華碩,3.00,0.92,-0.04%,0057
統一,21.00,0.84,-0.03%,0057
元大金,45.00,0.73,-0.04%,0057
聯詠,3.00,0.68,-0.02%,0057
智邦,2.00,0.68,+0.03%,0057
第一金,48.00,0.64,-0.04%,0057
緯創,12.00,0.63,+0.05%,0057
凱基金,69.00,0.59,-0.02%,0057
合庫金,47.00,0.59,+0.02%,0057
瑞昱,2.00,0.58,+0.01%,0057
中鋼,51.00,0.55,-0.04%,0057
華南金,39.00,0.55,0.00%,0057
永豐金,47.00,0.52,-0.01%,0057
大立光,0.00,0.51,-0.02%,0057
長榮,5.00,0.50,-0.03%,0057
鈊象,1.00,0.48,+0.04%,0057
緯穎,0.00,0.48,+0.07%,0057
台灣大,8.00,0.47,0.00%,0057
光寶科,9.00,0.46,+0.03%,0057
台泥,29.00,0.45,-0.03%,0057
台新金,51.00,0.44,-0.01%,0057
和泰車,1.00,0.43,+0.02%,0057
國巨,2.00,0.43,-0.01%,0057
元太,4.00,0.43,-0.08%,0057
上海商銀,17.00,0.41,+0.02%,0057
新光金,65.00,0.40,0.00%,0057
中租-KY,7.00,0.39,0.00%,0057
力旺,0.00,0.37,+0.05%,0057
世芯-KY,0.00,0.37,-0.10%,0057
台光電,1.00,0.37,+0.01%,0057
研華,2.00,0.36,-0.04%,0057
南亞,23.00,0.36,+0.02%,0057
和碩,9.00,0.36,-0.01%,0057
奇鋐,1.00,0.35,+0.02%,0057
統一超,3.00,0.34,+0.02%,0057
遠傳,8.00,0.34,-0.02%,0057
台塑,18.00,0.32,-0.02%,0057
可成,3.00,0.30,+0.01%,0057
矽力*-KY,1.00,0.30,+0.02%,0057
欣興,6.00,0.29,+0.01%,0057
技嘉,2.00,0.28,-0.01%,0057
亞德客-KY,1.00,0.28,+0.02%,0057
藥華藥,1.00,0.28,0.00%,0057
陽明,8.00,0.27,-0.02%,0057
仁寶,18.00,0.26,-0.04%,0057
英業達,12.00,0.25,0.00%,0057
彰銀,26.00,0.25,+0.01%,0057
大聯大,7.00,0.24,+0.02%,0057
嘉澤,0.00,0.24,-0.02%,0057
群創,32.00,0.23,-0.03%,0057
長榮航,11.00,0.23,-0.01%,0057
宏碁,13.00,0.23,0.00%,0057
微星,3.00,0.23,-0.03%,0057
亞泥,10.00,0.23,-0.01%,0057
遠東新,13.00,0.22,0.00%,0057
臺企銀,30.00,0.22,0.00%,0057
旭隼,0.00,0.22,0.00%,0057
世界,4.00,0.21,0.00%,0057
創意,0.00,0.20,0.00%,0057
台化,15.00,0.20,0.00%,0057
正新,8.00,0.20,0.00%,0057
聯強,5.00,0.20,0.00%,0057
健策,0.00,0.19,0.00%,0057
友達,28.00,0.18,-0.02%,0057
儒鴻,1.00,0.18,-0.01%,0057
環球晶,1.00,0.18,-0.01%,0057
億豐,1.00,0.16,+0.01%,0057
寶成,9.00,0.16,-0.01%,0057
臻鼎-KY,3.00,0.15,0.00%,0057
華城,1.00,0.14,0.00%,0057
華航,13.00,0.14,-0.01%,0057
萬海,3.00,0.13,+0.01%,0057
豐泰,2.00,0.13,0.00%,0057
潤泰新,7.00,0.12,0.00%,0057
台灣高鐵,8.00,0.12,0.00%,0057
台積電,454.00,51.29,+0.48%,006203
聯發科,28.00,4.74,-0.08%,006203
鴻海,226.00,3.98,+0.07%,006203
富邦金,151.00,1.58,0.00%,006203
中信金,304.00,1.49,+0.02%,006203
台達電,36.00,1.48,-0.10%,006203
廣達,49.00,1.47,+0.11%,006203
國泰金,174.00,1.27,-0.04%,006203
聯電,206.00,1.16,+0.03%,006203
中華電,69.00,1.12,+0.03%,006203
兆豐金,217.00,1.02,-0.04%,006203
日月光投控,60.00,1.02,-0.04%,006203
華碩,13.00,0.95,-0.03%,006203
玉山金,264.00,0.93,0.00%,006203
統一,88.00,0.84,-0.03%,006203
元大金,188.00,0.73,-0.05%,006203
智邦,10.00,0.71,+0.03%,006203
聯詠,11.00,0.70,-0.02%,006203
第一金,206.00,0.65,-0.03%,006203
緯創,50.00,0.63,+0.05%,006203
凱基金,292.00,0.60,-0.01%,006203
合庫金,195.00,0.59,+0.02%,006203
瑞昱,9.00,0.58,+0.01%,006203
中鋼,214.00,0.55,-0.04%,006203
華南金,164.00,0.55,-0.01%,006203
大立光,2.00,0.53,-0.01%,006203
永豐金,196.00,0.52,-0.02%,006203
長榮,19.00,0.50,-0.02%,006203
緯穎,2.00,0.50,+0.08%,006203
鈊象,5.00,0.47,+0.04%,006203
台灣大,33.00,0.47,-0.01%,006203
和泰車,6.00,0.46,+0.02%,006203
光寶科,38.00,0.46,+0.03%,006203
台泥,125.00,0.46,-0.03%,006203
台新金,212.00,0.44,-0.01%,006203
元太,16.00,0.44,-0.07%,006203
上海商銀,72.00,0.42,+0.03%,006203
新光金,272.00,0.40,-0.01%,006203
世芯-KY,2.00,0.40,-0.10%,006203
力旺,1.00,0.38,+0.04%,006203
國巨,7.00,0.38,+0.05%,006203
和碩,37.00,0.37,-0.01%,006203
中租-KY,26.00,0.37,+0.06%,006203
研華,9.00,0.36,-0.04%,006203
台光電,5.00,0.35,+0.02%,006203
奇鋐,6.00,0.35,+0.02%,006203
統一超,10.00,0.34,+0.02%,006203
遠傳,32.00,0.34,-0.02%,006203
南亞,87.00,0.33,+0.06%,006203
可成,12.00,0.32,+0.02%,006203
矽力*-KY,6.00,0.31,+0.02%,006203
亞德客-KY,3.00,0.30,+0.02%,006203
台塑,68.00,0.29,+0.05%,006203
技嘉,10.00,0.29,-0.01%,006203
欣興,25.00,0.29,+0.01%,006203
藥華藥,4.00,0.29,0.00%,006203
陽明,32.00,0.27,-0.02%,006203
仁寶,76.00,0.26,-0.04%,006203
英業達,49.00,0.25,0.00%,006203
彰銀,110.00,0.25,+0.01%,006203
大聯大,30.00,0.25,+0.02%,006203
長榮航,50.00,0.24,-0.01%,006203
亞泥,43.00,0.24,0.00%,006203
宏碁,53.00,0.23,0.00%,006203
微星,13.00,0.23,-0.03%,006203
嘉澤,1.00,0.23,-0.02%,006203
旭隼,1.00,0.23,0.00%,006203
群創,129.00,0.22,+0.02%,006203
臺企銀,125.00,0.22,-0.01%,006203
遠東新,54.00,0.22,0.00%,006203
創意,2.00,0.21,-0.01%,006203
世界,19.00,0.21,0.00%,006203
環球晶,5.00,0.20,0.00%,006203
健策,2.00,0.20,+0.01%,006203
